0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
22800,22800,23700,24300,27400,30100,30100,30100,30100,30100,30100,32300,32300,33700,33700,33700,34600,34600,34600,34600,35600,35600,35600,35800,37000,37000,37200,37200,37200,38800,38800,39000,39200,39800,39800,39800,39800,41000,41000,42900,42900,42900,42900,43800,46600,46600,46600,46700,47500,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47700,47700,47700,47700,47700,47700,47700,47700,47700,50900,50900,50900,50900,51900,51900,51900,51900,51900,52400,52400,52400,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,54900,54900,54900,54900,54900,54900,54900,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,58800
25300,25300,26100,26100,26600,28000,28000,30000,32900,33100,33100,33100,33100,33100,33100,34900,36600,36600,36600,36800,36800,37500,37500,37500,38800,39400,39700,39700,39700,39700,39700,39900,40300,40300,45200,45200,45200,45200,45200,45200,45200,45200,45200,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,48400,48400,48400,48400,48400,48400,48400,48600,48600,48600,48600,48600,50800,50800,50800,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,51100,51100,51100,51100,52900,52900,52900,52900,52900,52900,52900,54900,54900,54900,54900,54900,54900,54900,54900,55700,55700,55700,55700,55700,55700,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700
20500,20900,26700,26700,26700,26700,26700,26700,26700,27300,28000,28000,28000,29000,31300,31400,31700,33800,33800,33800,34500,34700,36600,36600,36600,36600,37200,37200,37200,39500,39500,40200,40200,42100,42100,42100,43900,43900,43900,43900,45000,45000,45000,47300,47300,47300,50600,50600,50600,50600,50600,50600,51000,51000,51000,51700,51700,51700,52600,52600,52600,52900,52900,52900,52900,52900,52900,53000,53000,53000,53000,53000,53000,53000,55400,55400,55400,55400,55800,55800,55900,55900,55900,55900,55900,55900,55900,58700,58700,58700,58700,58700,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,59400,59400,59400,59400,59400,60700,60700,60700,60700,60700,60700,60700,60700,62500,62500,62500,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600
25200,25200,25200,25200,25200,26200,26200,26400,30200,30200,30200,30200,32000,32000,32000,32000,32000,32400,35300,35300,35300,39500,39500,39500,39500,39500,39500,39500,39700,39900,39900,40700,41800,41800,41800,41800,41800,42000,42000,42000,42000,42000,42000,42500,42500,43900,43900,43900,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,47100,47100,47100,47100,48900,48900,49200,49200,52900,52900,52900,52900,52900,52900,52900,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,55200,55400,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,57300,57300,57300,58700,58700,58700,58700,58700,58700,58700,58700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200
26200,26200,27100,27100,27100,27100,31000,31000,31000,31000,31700,31700,33700,35600,36100,36100,36600,36700,36700,38800,38800,38800,40700,40700,41600,41600,41600,43500,43500,43500,43500,43500,43500,43500,43700,43700,44600,44600,45500,48600,48600,48600,48600,48600,50200,50200,50200,50200,50200,50200,50200,50200,50200,50300,50300,50900,50900,50900,50900,50900,50900,50900,51600,51600,51600,51600,51600,52300,52300,52300,52300,52300,52300,52300,52300,52300,53700,53700,53700,53700,53700,53900,53900,53900,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,58700,58700,58700,58700,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600
21600,23100,24700,24700,25600,29500,29500,29500,29500,32500,32500,32500,32500,35400,35400,35400,35400,35900,35900,35900,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,43000,43000,43000,43000,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,52600,52600,52600,52600,52600,52600,52600,52800,54800,54800,54800,54800,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300
19700,19700,19700,20900,21400,23100,23600,24100,24100,24100,27700,27700,27700,30700,32900,32900,35400,35400,35400,35400,35400,35400,36400,36400,36400,36400,36400,40000,40000,41000,41000,41000,41700,41700,43200,43200,43200,44100,44300,44300,44300,44300,44500,44500,47200,47200,47200,47200,47200,47500,47500,47500,47500,47500,47500,47600,47600,47600,47600,47600,48500,48500,49100,49100,49100,49100,49100,49100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,52100,52100,52100,52600,52600,52600,52600,52600,53200,53300,53300,53300,53300,53300,56600,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61700,61700,61700,61700,61700,62200,63000,63000,63000,63000,63000,64200,64200,64200,64200,64200,64200,65500,65500,65500,65500,65500,65500,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000
23100,23100,23100,23100,25200,26100,26100,30600,30600,30600,30600,34100,34100,34100,34100,34100,34400,34400,36200,36200,36200,36200,38000,38000,38000,39000,39000,39700,41100,41100,42100,42100,42100,42100,42100,42100,42100,42100,43000,44700,45300,45300,45300,45300,45300,46300,46300,46300,48200,48200,48200,48200,48700,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,50100,50100,50800,50800,52200,52200,52900,53800,53800,53800,53800,53800,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,57000,57000,57000,57000,57000,57000,57000,57000,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57600,57600,57600,57600,57600,58400,58400,58400,58400,58400,58500,58500
22100,23800,23800,23800,25400,25400,29500,29500,29500,29500,31800,31800,31800,31800,31800,32600,32600,33700,33700,34100,35600,36600,36600,36600,36600,36600,36600,37500,38100,38100,38300,40700,40700,40700,40700,40700,40700,40700,40700,42700,42700,42700,42700,49600,49600,49600,50200,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,52500,52500,52500,52500,52600,52600,52600,52600,52600,52600,52600,52600,52600,54100,54100,54100,54100,54500,54500,54500,54500,54500,55900,55900,55900,55900,55900,55900,55900,55900,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,58000,58000,58000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100
21100,21100,21100,21100,25600,25600,25800,28600,28600,28600,28600,31200,31200,31200,32000,32000,33800,35400,35400,35500,35500,36500,37800,37800,38500,38500,40200,40200,40200,40200,40200,42100,42100,42100,42100,42100,42100,42100,43400,43400,43400,43400,43400,43400,43600,43600,43900,43900,44800,44800,46500,46500,46500,47200,47200,47200,47200,47200,47200,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,48500,48500,49400,49400,49400,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52800,52800,52800,52800,52900,52900,52900,52900,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,54100,54100,54100,54100,54100,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56500,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400
