0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
22700,23000,23000,25200,25200,25200,25200,25200,25200,26400,27000,28100,28100,28100,29100,29100,29100,29100,29100,30400,30800,30800,31900,31900,31900,32600,32600,32600,32600,33300,35100,35800,35800,36100,36100,36100,36100,36100,36100,36100,36200,36200,36200,36200,36200,36200,36200,36200,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,40100,40100,40100,40100,40100,40400,40400,43500,44500,44500,44500,44500,44500,44500,44500,44500,45300,45300,45300,45300,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,47300,47300,47300,47300,47300,47300,47300,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600
20800,21300,26900,26900,26900,26900,26900,26900,26900,26900,26900,29600,29600,29600,29600,29600,29600,29600,29700,29700,29700,33300,33300,33300,35200,35200,35200,35800,35800,35800,35800,35800,35800,35800,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36200,36200,38000,38000,38000,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,40100,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42000,42000,42900,42900,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,44300,44300,44300,44300,44400,44400,44400,44400,44400,45300,45300,46000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
22900,25200,25200,25200,26700,27700,27700,27800,27800,28700,28700,29900,29900,29900,30400,30400,31500,31500,31500,31500,32300,32300,32300,32300,32300,32300,32300,32300,33900,33900,34400,34400,36900,37200,37800,37800,37800,37800,37800,37800,41400,41400,41400,41400,41400,41400,41400,41600,41600,41600,41600,41600,42300,42300,42300,42300,42300,42300,43600,43600,43600,43600,43600,43600,43600,43600,43600,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200
21400,22400,22400,24000,26000,26700,26700,26700,29200,29200,29200,34500,34500,34700,35400,35400,35400,35400,35400,36700,36700,36700,36700,37400,37400,37400,38900,38900,39000,39000,39000,39000,39000,39000,39000,40800,40800,40800,40800,40800,41100,41100,41100,41100,41100,42100,42100,42100,42100,42100,42100,42100,42100,44000,44000,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,46800,46800,46800,46800,47300,47300,48000,48000,48000,48600,48600,48600,48600,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50500,50500,50500,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600
25600,25600,29400,29800,31100,31100,32400,32400,34900,34900,34900,34900,34900,34900,36100,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,39400,39400,39400,39400,39400,39400,39400,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43600,43600,43900,43900,43900,43900,43900,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700
21100,22900,27200,27200,27400,27400,27400,29300,30400,31500,32600,32600,32600,32600,32600,32800,32800,32800,33800,35600,37100,37300,37300,37300,37300,37300,37300,37300,37300,38900,38900,38900,40100,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,41800,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,44500,44500,44500,44500,44500,44500,44500,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45700,45700,45700,45700,45700,45700,45700,45700,45700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200
17700,21900,24700,24700,24700,25500,25500,26000,28100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31100,31500,31500,34400,34400,34400,34400,34400,34400,34400,36900,37000,37000,37000,37000,37000,37000,37900,39600,39600,39600,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45600,48000,48000,48100,48100,48100,48100,48100,49700,49700,49700,49700,49700,49700,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,53500,53500
21300,21300,22400,22400,26300,26300,26300,26300,26400,26800,26800,27900,27900,27900,29800,30000,30000,32200,32200,32200,33600,33600,33600,33600,33900,33900,33900,33900,36400,36400,36400,36400,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,44900,44900,44900,44900,44900,44900,44900,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,50600,50600,50600,50600,50600,51100,51100,51100,51100,51100
24000,24000,24000,24000,24000,24000,25700,25700,25700,25700,25700,25700,25700,28500,28500,28500,29400,31100,31100,32300,32300,32300,32300,34300,36500,36500,37100,37100,37100,37100,38100,38100,38100,38100,38100,38100,38100,38100,38300,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,41600,41600,42900,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43600,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500
21700,21900,21900,22200,22200,22600,25800,25800,25800,25900,26500,26500,27300,28400,30300,34300,34300,34300,34300,34300,35000,35000,35000,35000,35500,35500,35500,35500,35500,35500,35500,35500,36600,37300,37300,37300,37300,37300,37300,38100,38100,38600,38600,40100,40100,40100,40100,40100,40100,40100,40100,42300,42300,42300,42300,42300,43500,43500,43500,43500,43500,43500,43500,43500,47100,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,50500,50500,50500,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,52700,52700,52700,52700,52700,52700,52700,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900
