0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
23800,25000,25000,26200,26200,26200,26200,26900,26900,27000,30800,30800,30800,30800,30800,30800,30800,31700,31700,31700,32400,32900,32900,32900,33600,34500,36400,36400,38600,38600,40200,41900,41900,41900,41900,41900,41900,42500,42500,42500,42500,42500,44200,45100,45100,45100,45100,46300,47600,47600,47600,47600,47600,49200,49200,49200,49200,49200,49400,49400,49400,49400,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50400,50400,50400,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,52600,52600,52600,52600,52600,54500,54500,54500,54500,56800,56800,56800,56800,56800,56800,56800,56800,56800,57300,57300,57300,57300,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,58500,58500,58500,60600,60600,60600,60600,60600,60600,60900,60900
19200,21500,21500,21500,24600,24600,24600,24600,24600,26000,32200,32200,32200,32200,32200,32200,32200,33000,33000,33000,33000,34400,34600,34600,34600,35600,36300,37800,37800,37800,38700,38900,38900,40200,40200,40200,40200,40200,44700,44700,44700,44700,44700,44700,44700,44700,44700,45400,45400,45400,45400,45400,47800,47800,47800,47800,47800,47800,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,52400,52400,52400,53900,53900,53900,53900,54000,54000,54000,54000,54000,54200,54200,54200,54200,54200,54200,54200,54300,54300,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54900,54900,54900,54900,54900,56700,56700,56700,57200,57200,57200,57200,57200,57200,58100,58100,58100,58100,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500
20400,20400,21000,21500,22200,22200,22200,25600,25700,25700,26200,26200,26700,30100,30100,30100,31900,31900,35300,35600,35600,35600,36100,36100,37100,37400,37400,37400,37400,37400,37400,37400,37400,41800,41800,41800,41800,41800,44200,45800,47200,47200,49300,49300,49300,50000,50000,50000,50000,50000,50000,50000,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,53300,53300,53300,53300,53300,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900
19700,19700,22600,22600,22700,25200,28000,28000,28000,28000,28000,28000,28900,30200,32600,32600,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,37700,37700,37700,37700,37700,37700,37700,39700,39700,40600,40600,41100,41100,41100,41100,41500,41900,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,47500,47500,47500,47500,48700,48700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,50400,50400,50400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52700,52700,52700,52700,52700,52700,53900,53900,53900,53900,53900,53900,53900,53900,55100,55100,55100,55100,55100,55100,55100,55100,55100,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60400,62400,62400,62400,62400,62400,62400,62400,62400,62400,62400,63200,63200,63200,63200,63200,63200
20800,22600,22600,23200,26200,26200,26200,26200,26200,26200,26200,29000,29000,29000,29000,29000,29000,30600,30800,30800,32800,32800,32800,32800,32800,32800,33900,36700,36700,37000,37000,37000,40100,40100,40100,40100,40100,40100,41600,41600,41600,41600,43400,43400,43400,43400,43400,44700,44700,46100,46100,46900,46900,48400,48400,48400,49700,49700,49700,49700,49700,49700,49700,51000,51000,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51900,51900,51900,51900,51900,53400,53400,53400,54500,54500,54500,54500,54500,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57900,57900,57900,57900,57900,57900,57900,57900,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700
20900,21400,22400,23500,24200,25500,25500,28100,28100,29600,30100,30100,30400,30400,30400,32700,32900,33500,34300,34800,34800,37800,37800,37800,37800,37800,37900,37900,37900,37900,37900,37900,40000,40000,40600,40900,43800,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46300,46300,46300,46300,46300,46300,46300,46300,46300,47700,47700,47700,47800,47800,47800,47800,47800,47800,48100,49300,49300,49300,49300,50200,50200,50200,50200,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52600,52700,52700,52700,52700,53300,53300,53300,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53900,53900,53900,54300,54300,54300,54300,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56600,56600,56600,56600,56600,56600,56700,56700
22100,22600,23800,23800,25000,25200,26200,26200,29400,29700,29700,30800,30800,30900,31200,31200,34400,34400,34400,34400,36400,36400,37400,40200,40200,40200,40200,40200,40200,41100,43100,43700,43700,43700,43700,43800,44000,45000,45000,45700,45700,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,47800,47800,47800,50100,50100,50600,50600,50600,50800,51300,52000,52000,52000,53600,53600,53600,53600,53600,53600,53600,54500,54500,54500,54500,54500,54500,54500,54500,54500,54800,54800,54800,54800,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57500,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,57800,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300
20100,23400,23400,23400,23400,27600,27600,27600,31600,32500,34100,34100,34100,34400,34900,34900,34900,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38500,40100,40300,40300,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,45000,45000,45000,45000,45000,45000,46900,46900,46900,46900,47800,47800,47800,49300,49300,49300,49300,49300,51300,51300,51300,52900,52900,52900,52900,52900,52900,53100,53100,53100,53100,53100,53100,53200,53200,53200,53200,53200,53200,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55100,55100,55100,55100,55100,55100,55100,55100,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500
20500,23800,23800,24700,24700,26700,26700,26700,26700,26700,26700,27900,28200,32100,32100,32100,32100,32200,32200,34200,34200,35500,35500,35500,35500,35500,35500,35700,36300,36300,36300,36300,36300,37400,37400,37400,37400,37400,38800,39000,39000,40200,40200,40200,40300,40700,40700,41300,41300,41300,41600,41600,41600,41600,41600,42900,42900,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,52300,52300,52300,53500,53600,53600,53600,54100,54100,54100,54100,54400,54400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55700,55700,55700,55700,56100,56100,56100,56100,56100,56100,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,58400,58400,58400,58400,58400,58400,58400,58400,58400
24200,26200,28100,28100,28100,28100,28100,29700,29700,31200,31200,31200,31200,33200,33200,33200,33200,33200,33200,35800,35800,36400,38900,38900,39700,39900,40300,41200,41200,41200,41200,41200,41400,41400,41400,41400,41400,41400,41400,41500,41500,41500,41500,41500,41500,41500,41500,42100,42100,42100,44000,44000,44000,44000,44000,44000,44300,44300,44300,44300,44300,47400,47400,47800,47800,47800,47800,47800,47800,48500,48500,48500,48500,48500,48500,48500,48500,48500,49100,49600,49600,49600,49600,49600,49600,50300,50300,50300,50300,50300,50900,50900,50900,50900,50900,50900,51700,51700,51700,51700,51700,51700,51700,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,55200,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57300,57600,57600
