0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
23000,23000,23000,27800,27800,28600,28600,28600,30100,30100,30200,30200,30200,30200,33500,34600,34600,35900,35900,36400,37500,37500,37500,37500,37600,37600,38900,38900,38900,41900,41900,41900,41900,43200,43200,43200,43800,43800,44700,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45300,45300,45600,45600,45600,46100,46100,46100,46100,46100,46100,46100,46400,46400,48700,48700,48700,48700,48700,48700,48700,48700,49300,49300,49300,49300,50500,50500,50500,50500,50500,50500,50500,50500,50800,50800,50800,50800,52200,52200,52200,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500
23400,23400,24400,24900,24900,24900,24900,24900,25200,25200,25200,25200,26600,27300,28100,30000,33000,33000,33000,33900,35500,36200,36800,39400,39400,39400,41300,41300,41300,42200,42200,42200,42200,42200,42200,42200,42200,42300,42300,42300,42300,42300,42300,42300,42300,42800,42800,42800,42900,42900,42900,43600,43600,43600,46000,46000,46700,46700,46700,46700,46700,46700,46700,46700,46700,46800,46800,46800,46800,46900,46900,46900,47600,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,49500,51400,51400,51400,51400,51400,52600,52600,52600,52600,52600,52600,52600,52600,52600,52900,52900,52900,52900,52900,52900,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53300,53300,53300,53300,53300,53300,53300,53300,53600,53600,53600,53600,53600,53600,53600,53600
21500,22800,22800,23900,25700,25700,25700,25700,25700,26000,27200,27200,27800,30200,30200,30200,30700,30700,31000,31900,32400,32700,32700,33200,33200,33200,33200,33900,33900,34000,34300,34300,34300,35000,35000,35000,35000,35000,35000,35000,35000,35000,37500,37500,37500,37800,39000,39000,39000,39000,41300,41300,41300,41300,43500,43500,43500,43500,43500,43500,43500,43700,47000,47000,47000,47000,47000,47500,47500,47500,47500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,50300,51200,51200,51200,51200,53000,53000,53000,53000,53100,53100,53100,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,55400,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,58100,58100,58100,58100,58100,58100,58100,58100,59400,59400,59400,59400,59400,59400,59400
22400,23200,24700,24700,24700,24700,24700,24700,24900,24900,26300,26300,26400,26600,28800,29700,29700,30400,30400,30400,30400,31500,31500,34800,34800,34800,34800,34800,34800,36100,36100,36100,36100,36100,36100,36100,36100,36500,36500,36800,36800,36800,37300,37300,37300,37300,37300,39400,39400,39400,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41800,41800,41900,42000,42000,42000,44100,44100,44100,44100,44100,44400,46700,46700,46700,46700,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,47200,47200,48900,48900,48900,52300,52300,52300,53900,53900,54100,54100,54100,54100,54100,54100,54100,54100,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500
24200,24200,24200,24200,24200,26000,26000,26100,26100,29200,29200,29200,31300,31300,33300,33500,33500,33500,33500,33500,35200,35200,35200,35200,35700,35700,35700,37300,37300,37300,37300,37600,37800,37800,37800,39500,39500,39500,39500,40800,40800,41500,41500,41500,41500,41500,42800,42800,43200,43400,43900,44300,45800,45800,45800,45800,47400,47400,47400,47400,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49200,49200,49200,49200,49200,49200,49200,51100,51100,51100,51400,51400,51400,51400,51400,51400,51400,51400,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800
21600,21600,21800,25500,25500,25600,28500,28500,28500,28500,28500,28700,28700,28700,29100,29100,29400,29400,29400,31400,31900,31900,35500,35500,35500,35500,35600,35600,35600,35900,36000,36300,36300,36300,37500,37500,37500,37500,39200,39600,43700,43700,43700,43700,43700,44800,44800,44800,44800,44900,44900,46900,46900,49700,49700,49700,49700,49700,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,51300,51300,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51800,51800,53900,53900,53900,53900,53900,53900,53900,55000,55000,55000,55000,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,55100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100
19700,19900,23400,23400,23400,23500,23700,23700,23900,23900,25900,28000,28000,30900,30900,30900,31600,33600,34600,34600,34600,34600,34600,36900,37000,37000,37000,37000,37000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38700,41200,41200,41200,41200,41200,41200,41200,41900,41900,41900,43200,43200,43200,43200,43200,43200,43200,43300,43300,43300,44700,45800,45800,45800,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,48600,48600,48600,48700,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50200,50200,50200,50200,50300,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,54100,54100,54100,54100,54100,54100,57300,57300,57300,57300,57300,57900,57900,58000,58000,58100,58100,58100,58100,58100,58100,58100,58100,58100
27800,27800,28300,28300,32200,32200,32300,32300,32300,32300,32300,33000,33000,33000,33100,33400,36100,38200,38200,38200,38200,39300,39300,39500,40800,40800,41800,41800,41800,42100,43700,43700,43700,43700,43700,43700,45300,45300,45400,47400,47400,47400,47700,47700,50400,50400,50400,50900,50900,50900,50900,51300,51300,51300,51300,51300,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,55700,56000,57800,57800,57800,57800,57800,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59100,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200
20600,20600,20600,21300,21300,21300,22500,22500,22500,22500,24800,26100,26100,26100,26300,26300,26300,26300,26300,27300,28100,28100,29200,29200,29200,31400,31400,31400,31400,33300,36400,36400,36400,36400,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39900,39900,39900,39900,39900,39900,39900,40200,40200,42900,42900,42900,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43200,43200,43200,43200,43200,43200,43200,43200,43200,46400,46400,46400,46400,46400,46400,46400,46400,46400,47700,47700,47700,47700,47700,47700,49500,49500,49500,49500,49500,49500,49500,49500,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,51400,51400,51400,51400,51400,51400,51400,52100,52100,52100,52100,52100,52700,54100,54100,55600,55600,56900,56900,57000,57100,57100,57100,57900,57900,57900,57900,57900,57900,57900,57900
23500,23500,23500,23500,23500,24500,24900,24900,24900,24900,24900,25100,26500,26500,26500,28300,30300,30300,30300,30300,30300,30300,30300,30300,31300,31800,34700,34700,37400,37600,37800,38000,39000,39000,39100,39100,39100,39100,39100,39100,39800,40500,40500,41500,41500,42800,43100,43100,43100,43100,44000,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,45100,45100,45100,45100,45100,47100,47100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50200,50200,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,52200,52200,52200,52800,52800,52800,52800,52800,52800,52800,53400,53400,53400,53400,53400,53400,53400,53600,53600,53600,53600,53600,55000,55000,55200,55200,55200,56100,56100,56200,56200,56200,56200
