0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
19700,19700,20400,21400,24900,24900,24900,26300,26300,26300,26300,26300,26300,26300,27300,27300,27300,27300,27300,30500,30500,30500,30500,30500,31700,36500,36500,36500,36500,36500,36500,36500,36500,36500,37000,37000,37000,38300,38300,38300,38300,38300,38800,38800,38800,38800,38800,38800,38800,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,43500,43500,43500,43500,43500,43500,43500,43500,43500,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45500,45500,45500,45500,45500,45500,45500,45500,45500,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700
19300,19300,22000,22000,22000,22500,26000,26000,26000,26000,26900,27100,29300,29300,29300,29300,29300,29900,29900,29900,29900,29900,29900,29900,32900,33200,33200,33200,33800,34100,34100,34100,34100,34100,34100,34100,34100,36300,36300,36300,36300,36300,36300,36300,36300,36300,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37500,37800,37800,37800,37800,37800,38000,39500,39500,39500,39500,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,41100,41100,41100,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47200,47200,47200,47200,47200,47200,47200,47200
20100,20100,20100,20700,22500,22500,23300,23300,23300,26900,26900,26900,31600,31600,31600,31800,31800,31800,31800,31800,31800,33400,33600,33600,35100,35100,35100,35100,35100,35100,35100,35100,37700,37700,37700,37700,37700,38700,38700,38700,38700,38700,38700,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,42400,42400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600
24200,24200,24200,24200,24200,24200,24200,24200,27000,27000,29600,29600,29600,29600,29600,29600,31200,31200,32200,32200,32200,32200,32200,34000,34000,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,36700,36700,36700,36700,36700,36700,36700,37500,37500,37500,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,39700,39700,39700,39700,39700,39700,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,46000,46000,46000,46000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
21400,21400,21400,23700,23700,23700,23700,28000,28000,28000,28000,28000,28000,28300,28300,28300,30700,30700,30700,30700,30700,30700,30700,30700,30700,33400,33400,33400,34300,34300,34300,35300,35900,35900,35900,35900,35900,36300,36300,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,43800,43800,43800,43800,43800,43800,43800,43800,44300,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200
19300,19300,19300,19900,23700,25300,25300,28600,28600,28600,28600,30100,30100,31600,33900,33900,33900,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,37300,37300,37300,37300,37300,40800,40800,40800,41200,41200,41200,41200,41200,41200,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,42100,42100,42600,42600,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43300,43300,43300,43700,43700,43700,43700,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300
24700,24700,24700,24700,24700,25400,29400,29400,29400,29400,29400,30700,30700,30700,30700,30900,30900,30900,30900,30900,33600,33600,33600,33600,35300,35300,35300,35300,35300,35300,35300,35500,35500,35500,35500,37700,37700,37700,42600,42600,42600,42600,42600,42600,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,45200,45200,45200,45200,45600,45600,45600,45600,45600,45600,45600,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,51200,51200,51200,51200,51200
20000,20000,21400,21400,23500,23500,23500,23900,24500,24500,24500,27700,27700,27700,30500,30500,30500,30500,31000,32600,32600,33700,33800,33800,33800,33800,34000,34000,34000,34000,34000,34000,35500,35500,35800,35800,35800,35800,35800,35800,38000,38000,38000,38000,38300,39900,39900,39900,39900,39900,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43500,43500,43500,43700,43700,43700,43700,43700,45400,45400,47300,47300,47300,47300,47300,47300,47300,47300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49500,49500,49500,49900,49900,49900,49900,49900,50400,50400
20000,21200,22500,23500,23500,23500,23500,23500,24800,24800,24800,24800,27800,28100,28100,30300,33600,33600,33600,33600,33600,33600,33600,33600,35100,35100,35100,35100,35100,35100,35100,35100,38500,38500,38500,38500,38500,38500,38500,38500,38500,38600,38600,38600,38600,38600,38600,38600,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,43100,43300,43300,43300,43300,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800
21300,22000,22000,22000,23200,24100,24700,25100,28200,28200,28400,30100,30100,30100,30100,32000,32000,32000,32000,32000,32000,36200,36200,36200,36200,36200,36200,36200,36200,36200,36200,36200,36200,39700,39700,39700,39700,39700,39700,39700,39700,39700,41700,41700,43600,43600,43600,43600,43600,44300,44300,44300,44300,44300,45100,45100,45100,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,47900,47900,47900,47900,47900,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,51700,51700,51700,51700,51700,51700
