0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
22100,22100,22800,22800,23200,23200,27900,27900,27900,27900,27900,27900,27900,27900,27900,27900,30400,30400,30400,30400,32700,32700,34800,34800,34800,34800,36100,36100,38200,38200,38200,38200,40900,40900,40900,40900,41100,41100,41100,42400,42400,42400,42400,42400,42400,42400,43200,43200,43200,43200,43200,45000,45000,45000,45000,46300,46300,46300,46300,46300,46300,46300,47000,47000,47000,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400
23200,23200,23200,23200,23200,23200,23200,23900,23900,23900,23900,23900,28300,28300,28300,28300,28300,28300,28300,28800,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,35200,35200,35200,35200,35200,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35700,35700,37200,37200,37900,37900,37900,37900,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600
20600,20600,20600,20600,23200,23200,23200,24600,24600,24600,24600,27800,27800,27800,27800,27800,29600,29600,29600,29600,30800,30800,30800,30800,30800,31000,32000,33400,33400,33400,33400,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34700,34700,34700,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,38100,38100,38100,38100,38800,38800,38800,38800,38800,38800,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,44000,44000,44000,44000
21000,21000,21400,21900,21900,21900,23100,23100,25800,25800,25800,25800,25800,25800,25800,26200,29000,29000,29400,29400,29400,29400,29500,31700,31700,31700,31700,33100,33200,33800,33800,33800,33800,33800,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,35400,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,41800,41800,41800,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,43500,43500,43500,43500,43500,43500,43500,43500,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44600,44600,44600,44600,44600,45900,45900,45900,45900,46300,46800,46800,46800,46800,46800,46800,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500
20700,20700,20800,22900,24000,27100,27100,27100,27100,28100,28100,28100,28100,28100,28100,28100,28100,28100,28200,28200,31800,31800,31800,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,34200,34200,34200,34200,34200,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,41700,43300,43300,43300,43300,43300,43300,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400
25400,25400,25400,27900,27900,27900,27900,28100,28100,28100,28100,29100,29100,29100,29100,29100,29700,29700,31300,31300,31300,34300,34300,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,40300,40300,40300,40300,40300,40300,40300,40300,42500,42500,42500,42500,42500,42500,42500,42500,42500,45100,45100,45100,45100,45100,46000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
20600,21100,21800,21800,21800,23800,23800,23800,23800,23900,23900,24100,24100,24100,24500,26400,26400,28000,28000,28000,28000,28000,28000,28200,28200,28200,28200,30100,30100,30300,30300,30300,31400,31400,31400,31400,34300,34300,34300,34300,34300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,36900,37400,37400,37900,37900,37900,38400,40400,40400,40400,40400,40400,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600
20000,20000,23500,23500,23500,23500,23500,23500,24800,24800,25800,25800,26900,27500,27500,27500,27500,29100,29100,29100,29100,29100,29100,29100,29100,31600,32500,32500,32500,32500,32500,32500,32800,32800,32800,32800,32800,32800,32800,32800,33200,33200,33200,33200,33200,33200,33200,34900,34900,35300,35300,35300,35300,35800,35800,39900,39900,39900,39900,39900,40800,40800,40800,40800,40800,42600,42600,42600,45000,45000,45000,45000,45000,45000,45000,45000,45000,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,50800,50800,50800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800
19600,28400,28400,28600,28600,28600,30700,30700,30700,30700,30700,30700,30700,31200,31200,31200,32800,32800,32800,32800,34200,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34700,36000,36000,36100,36100,36600,36600,36600,39700,39700,39700,39700,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41500,42400,42400,42400,42400,42400,42400,42400,42400,42400,43700,43700,43700,43700,43700,43700,43700,43700,44000,44000,44000,44000,44000,45700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,48000,48000,48000,48000,48000,48000,48000,48700,48700,48700,48700,48700,48700,49900,49900,49900,49900,49900,49900,49900,50600,50600,50600,50600,50600,50600,50600,53200,53200,53200
22200,22200,22200,22200,22200,22200,29900,29900,31100,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,33500,34200,34200,34200,34200,34200,34400,34400,34400,34400,34400,34400,34400,34400,34400,34400,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,35100,35100,35100,35100,35100,35100,35100,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700
