0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
25700,25700,25700,25700,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,26900,28200,28200,28200,28200,28200,28200,28200,30900,33100,33100,33100,33100,33100,33100,33100,33100,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300
18700,20800,24400,24400,24400,24400,26200,26200,26200,27800,27800,27800,27900,27900,27900,27900,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,31800,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,33200,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200
23300,23300,23300,23300,23300,23600,23700,24700,24700,24700,24700,24700,24700,24700,24700,24700,24700,26000,27400,27400,27400,27400,27400,27400,27400,27400,27400,30200,30200,32900,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100
19900,21400,21400,21400,23500,23500,23900,23900,23900,25100,25100,25100,25100,25100,25100,26000,26000,26000,26000,26000,26000,26900,26900,27400,27400,27400,27400,27400,27400,27400,27400,27400,27400,28000,32700,32700,32700,32700,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,33500,33500,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,34100,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,36100,36100,36100,36100,36100,36100,36100,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500,36500
21500,23000,24200,24600,24600,26700,26700,26700,26700,26700,26700,26700,26700,26700,26700,28600,28600,28600,28600,28600,28600,28600,28600,29300,29300,29500,29500,29500,29500,29500,29500,29500,29500,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34500,34800,34800,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200,37200
24900,25800,27000,27000,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,29300,35200,35200,35200,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,37900,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38800,38800,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700
22500,22500,27700,29800,29800,29800,29800,29800,29800,29800,30600,30600,30600,30600,30600,30600,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,35900,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
23000,23000,23000,25500,25500,25500,25800,25800,25800,25900,25900,25900,25900,25900,25900,25900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,29100,29100,29100,29100,30100,30100,30100,30100,30100,30100,30100,30100,30100,30100,30100,30100,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,32900,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34900,34900,34900,34900,34900,34900,34900,34900,36500,36500,36500,36500,36500,36800,36800,37500,37500,37500,37500,37500,37500,37500,37500,37500
21400,27600,27600,27600,27600,27600,30800,31400,31400,31400,31400,31400,31400,31400,31400,31400,31400,31400,31400,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,32600,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,33400,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,36600,37400,37400,37400,37400,37400,38000,38000,38000,38000,38000,38000,38000,38000
20900,21000,21400,24100,24100,24100,27400,27400,27400,27400,27400,28100,28500,29600,29600,29600,29600,29600,29600,29600,29600,29600,29600,29600,29600,29600,30600,30600,30600,30600,30600,30600,30600,31000,31000,31000,31000,31500,31500,31500,31500,31500,31500,31500,31500,31500,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,35900,35900,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36300,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400
