0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
24400,24400,25000,25500,27200,28500,32700,32700,32700,32700,34400,34400,34400,34400,34600,34600,36400,36400,36900,37800,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,40400,40400,40400,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,41200,41200,41200,41200,41900,41900,43500,43500,45100,45100,45100,45100,47700,47700,47700,47700,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,49400,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700
21300,22600,26500,26500,27200,29000,29000,29000,30000,30100,31000,31000,31800,31800,31800,33500,33500,33500,33500,33500,33500,35500,35500,35500,37200,37200,37200,37200,39500,39500,39500,39500,39900,39900,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,45800,45800,45800,48400,49900,50100,50700,51100,52700,52700,52700,52700,52700,52700,52700,52700,52700,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,53000,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200
21600,21600,23000,23000,23000,24400,24400,24400,26400,26900,26900,26900,29000,29000,30100,30100,32000,32000,32000,32000,32000,32000,32000,32000,32000,33300,33300,33300,33300,33300,33800,33800,33800,33800,33800,35800,35800,35800,35800,35900,35900,36000,36500,37600,37600,37600,37600,37600,37600,37600,37600,37600,37600,37700,37700,37700,37700,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,40300,42100,42100,42100,42100,42100,42100,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,44000,44000,44000,44000,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,45400,47600
22900,22900,22900,22900,30200,31500,31500,31500,32100,32100,32900,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,38300,39200,39200,39200,40500,40500,40500,40500,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,41100,45200,45200,45200,45200,45200,45200,45200,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47800,47800,49400,49400,49400,49400,49400,49400,49400,49400,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400
20600,24300,24300,29200,30700,30700,30700,30700,32600,32600,32600,32600,32600,35200,35200,37200,37200,37200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,39100,39100,39100,41300,41300,41300,41300,41300,41300,41300,41300,42400,42400,42400,42400,42400,42400,42400,42600,43800,43800,43800,43800,43800,43800,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44600,44600,44600,48400,48400,48400,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500
19900,19900,21400,22800,22800,28600,28600,28600,31000,31000,31000,33200,33200,34000,36800,36800,36800,37600,38100,38100,38100,40200,40200,40200,40200,41000,41000,41500,41700,41700,41700,41700,41700,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,46600,46600,46600,46600,46600,46600,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,51700,51700,51700,51700,51700,51700
18700,19300,21700,21700,21700,22600,22600,26700,26700,26700,26700,26700,27400,28400,28800,28800,28800,29300,30400,30400,30400,31100,31900,33800,34500,34500,35200,35200,36500,36500,37500,37600,37600,38300,38300,38300,38300,41000,41000,41000,41100,41100,41100,41100,41800,41800,41800,41800,43500,43500,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45700,45700,45700,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400
19700,19700,19700,21500,21700,23900,27900,27900,27900,27900,27900,27900,27900,29300,30800,32800,35000,35000,35000,35000,35000,36300,37900,37900,37900,37900,37900,39900,39900,39900,39900,39900,39900,39900,39900,39900,41400,41500,41500,41500,41500,41500,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45500,45500,45500,45500,45500,46500,46500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
22000,22100,22100,25200,25200,25500,25500,25500,26200,26200,28800,28800,29400,29400,29400,30000,30000,31000,31000,31900,32200,32800,32800,34000,34000,35800,35800,35800,38700,38700,38700,40600,40600,40600,40600,40600,40600,40600,41200,42200,42200,42200,42200,42200,42200,42200,42200,42600,42600,44300,44300,44300,44400,44400,44600,44600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,49100,49100,49100,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,58300,58300,58300,58300,58300,58300
21400,21400,25400,25400,25400,25400,25400,25400,25400,25400,25400,25400,27800,27800,27900,34700,34900,34900,34900,34900,34900,34900,34900,34900,35300,35800,35800,35800,37200,37200,37200,39500,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,43100,43100,43100,43100,43100,43100,43100,43300,43300,43300,44400,44400,44400,44900,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46600,47800,47800,47800,47800,47800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200
