0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
21700,22400,22600,26500,26500,26500,26500,26500,26500,26500,26500,27300,28500,28500,29300,31400,31400,31400,34700,36500,36900,36900,36900,36900,37900,37900,37900,37900,37900,37900,37900,38000,38000,38000,38000,40200,40200,40200,40200,40200,41200,41200,41200,41200,44700,44700,44700,44700,45100,47100,47100,47100,47400,47400,47400,47400,47400,47400,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50100,50500,50500,50500,50500,50600,50600,50600,50600,50600,50600,51200,51200,51200,51200,51200,51200,51200,51200,52000,52000,52000,53700,53700,56200,56200,56200,56200,56200,56200,57000,57000,57000,57000,57000,57000,57000,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,59100,59100,59200,59200
21900,21900,22200,24800,24800,27400,27400,27400,27400,30300,30300,30300,30300,30400,30400,32900,32900,32900,32900,32900,32900,33300,33300,33300,35700,35700,35700,36000,36000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40500,40500,40500,42500,42800,42800,42800,44800,44800,44800,44800,44800,44800,44800,45000,45000,45000,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,46200,47000,47000,47000,47000,47000,47000,47000,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47200,47200,47200,47200,47200,47200,47200,47200,47300,47300,50700,50700,50700,50700,50700,52300,52300,53000,53000,54600,54600,54600,54600,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55700,55700,55700
26000,26000,26000,26000,26100,29600,29700,29700,29700,31100,31400,31800,31800,31800,32400,32400,32400,32400,32400,32400,32400,32400,32400,34600,35100,35100,35100,35100,35100,35100,37300,37300,37400,37400,37400,38200,38600,39600,40400,40600,42200,42200,42200,42200,42200,42200,43000,43900,45300,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,46400,46400,46400,46400,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48400,48400,48400,48400,50100,50100,50100,50100,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700
20700,20700,21200,22400,22400,24100,24100,27300,27400,27900,28600,28600,31500,35800,35800,35800,35800,35800,36700,38500,38500,38500,38600,38600,38600,38900,38900,40400,40400,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,46900,46900,46900,46900,47100,47100,47100,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,48800,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,50000,50000,50000,50000,50000,51700,51700,51700,52800,52800,52800,52800,52800,52800,53000,53000,53000,53000,53000,54800,54800,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200
20600,20600,20600,21500,21500,24600,24600,24600,27800,27800,27800,29300,29300,29300,29300,29300,31500,32200,33100,33300,34300,34300,34300,34400,34400,34800,34800,34800,36900,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,38000,38000,38000,38000,38400,38400,39000,39000,39000,39300,39300,39300,39300,39300,40800,40800,40800,41400,41400,41400,41400,42300,42300,42300,42400,42600,42600,43700,43700,43700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47900,47900,47900,47900,48300,48300,48300,49400,49400,49400,49400,49400,49400,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54600,54600,54600,54600,55000
24000,24000,24000,24000,24000,25400,27100,27700,28600,28600,28600,28600,29200,32000,32000,33000,33000,34200,34200,34200,34700,34700,34700,35000,36600,36600,38100,38100,39500,39500,39500,40500,43100,43100,43100,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,44000,44000,44100,44100,44100,44100,44100,44100,44100,44100,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,46400,47100,47100,47100,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,51800,51800,51800,51800,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,55100,55100,55100,55100,56300,56300
22000,22800,23700,23700,24000,24000,26600,26600,26600,27000,27000,27000,27000,27000,27300,27500,27500,29200,31500,31500,31500,31700,31800,31800,31900,33600,36500,36500,36500,36500,36500,37400,37400,37400,37400,37400,37400,42700,42700,42700,42700,42700,42700,42700,43700,43700,43700,43700,43700,45100,45100,45100,45100,45500,45500,45500,45500,45500,46700,46900,47800,47800,49800,49800,49900,49900,49900,49900,50000,50000,50000,50000,50000,50000,51700,51700,51700,51700,54600,54600,54600,54600,54900,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57100,57200,57200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60900,60900,60900,61000,61000,61000,61500,61500,61500,61500,61500,61500,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,62000,62000,62000
27500,27500,27500,27500,27500,28800,28800,28800,29200,29200,29400,29400,33800,33800,33800,33800,34300,34300,34300,34300,34300,34300,34300,38200,38200,38200,38200,40300,40300,40300,40300,40300,41500,41500,41800,41800,43300,43300,43300,43300,43300,43300,43300,43300,44100,44400,44400,44400,44400,44400,44400,44400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,47500,47500,47500,47500,47800,48000,48000,48000,49200,49200,49700,49700,49700,49700,49700,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,54600,54600
23000,23000,23000,23400,23400,24100,26700,26700,26700,28000,29200,29200,31300,31300,31600,31600,32700,32800,35700,35700,35700,37000,38700,38700,38700,38700,39500,39500,40100,40500,40500,40500,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42500,42600,42600,42600,42600,43300,43300,43300,45500,45500,45500,45500,46400,46400,47600,49400,49400,49400,49400,51400,51400,51400,51400,51400,54200,54200,54200,54200,54200,54200,54200,54200,54200,55600,55600,55600,55600,55600,55600,55600,55800,55800,56400,57000,58000,58000,58000,58000,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800
20900,20900,25200,25800,26500,27500,30100,30800,30800,30800,34500,34500,34900,34900,34900,37200,37200,38700,38700,38700,38700,38700,38700,39600,39600,39600,39600,41000,41000,41500,41500,41500,42200,42200,42700,42700,42700,42700,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43500,45200,45200,45200,45200,45200,45200,46500,46500,46500,46500,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,51300,51300,51300,51300,51300,51300,51300,51300,51300,51500,51500,51500,51500,51500,51500,51500,51500,51500,51700,51700,51700,51700,54200,54200,54400,57000,57000,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200
