0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
22900,22900,22900,23200,28800,28800,28800,28800,28800,28800,28800,29900,29900,33000,33000,34600,34600,34600,34600,35500,35800,35800,36000,36500,39900,40300,40300,40500,40500,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,46300,46400,46400,46400,46400,47600,47600,47600,47600,47600,48400,48400,48500,49700,49700,49700,49900,49900,49900,49900,50700,50700,50700,50700,50700,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52900,52900,52900,52900,52900,55400,55400,55400,55400,55400,55400,55400,55400,55400,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,59500,59600,59600,59600,59600
23500,23500,25600,27200,27200,27200,29800,29800,29800,30700,30700,32200,35300,35300,35300,37600,38100,39400,39400,39400,39800,42300,42300,42300,43000,43000,43400,43400,43400,45000,45000,45000,45900,45900,45900,45900,45900,46700,46700,46700,46700,46700,46700,46700,47100,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48200,48200,48200,48200,48400,48400,49100,49100,49100,49100,49100,49100,49100,49100,49200,49300,50600,50600,50600,50600,50600,50700,50700,50700,50700,50700,50700,50700,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,51500,53100,53100,53100,53100,53100,53100,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,55400,55400,55400,55400,55600,55600,55600,55600,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,57100,57100,57100,57100,57100,57100
27200,27200,27200,27200,27200,29500,30500,30500,30500,30500,30700,32600,32600,32600,34000,34000,36300,36700,36700,38500,38500,40500,40500,40500,42600,42600,42600,42600,44100,44800,44800,45000,45000,45500,45500,45500,45500,45700,46400,46400,46600,46600,47300,47800,48000,48900,49900,49900,49900,49900,49900,49900,50800,50800,50800,50800,50800,50800,50800,50800,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,54400,54400,54400,54400,54400,55400,55400,55400,55700,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57500,57500,57500,57500,57500,57500,57500,57500,57500,58200,58200,58200,58200,58200,58200,58200,58200,58300
23500,25200,26400,26900,30500,31200,31200,31200,34100,34100,34200,38900,38900,38900,38900,39300,39700,39700,39700,39700,39900,40800,41900,41900,41900,42100,42100,42100,42100,45500,45800,45800,48600,48600,48600,50900,50900,50900,50900,52300,52300,52300,52300,52300,52300,52300,52300,52300,54500,54500,54500,54500,54500,54500,54500,54500,54500,55200,57200,57200,57200,57300,57300,57300,57300,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,61100,61100,62200,62200,62200,62200,62200,62200,62200,62200,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900,62900
18600,22000,22000,27500,27500,27500,27500,27500,27500,27600,27600,27800,29300,29300,29500,29500,31800,32100,32100,32100,32500,32600,35700,35700,35700,35700,35700,35700,37900,39300,39300,39300,39300,39300,39300,39400,39400,39400,41100,41200,41500,41500,41700,41700,43400,43400,43400,43400,43400,43500,43500,44000,44900,45900,45900,45900,45900,45900,47800,48100,48100,48100,48100,48900,48900,48900,48900,48900,48900,48900,49400,49400,49400,49400,50000,50000,52000,52000,52000,52000,52000,52000,52000,53900,53900,53900,53900,53900,54500,54500,54500,54500,54500,55800,55800,55800,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56500,56500,56500,56600,56600,56600,56600,57400,57400,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,59700,59700,59700,59700,59700,59700,59700,59700
19900,21300,23400,28800,28800,28800,29500,29600,29800,30900,34900,35400,35400,35800,37200,38700,38700,41600,42500,42500,42500,42600,44000,44000,44000,44000,44100,44100,44100,44100,44700,44700,44700,44700,44700,44800,44800,46800,46800,46800,46800,46800,46800,46800,47100,47100,47100,47600,48200,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49500,49500,50400,50400,50400,51400,51400,51400,51400,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,55400,55400,56500,56500,56500,56500,58900,58900,58900,58900,58900,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
24400,24600,24600,24600,26300,27300,27300,29200,29200,29200,29300,29900,32400,32400,33100,33100,34100,35100,35100,35200,37200,37200,40300,43500,43500,45000,45000,45000,45000,45000,45400,45500,45600,46100,46100,47000,47000,47000,48000,49900,49900,49900,49900,50300,51800,51800,52500,52500,53100,53100,53100,53100,55400,55400,55400,55400,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,56500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57800,57800,57800,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,59500,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200
23300,23300,25400,25400,25400,25500,26000,26000,28400,28400,28400,28400,30600,30600,31400,31400,32200,32200,33800,33800,34600,35000,35800,35800,38800,38800,38800,38800,38800,39000,40900,41200,41300,41700,43100,43100,44200,44200,44500,44500,44500,44500,44600,44600,44600,44600,47500,47500,47500,47500,47500,47500,47500,47800,47800,47800,47800,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,52400,52400,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,55000,55000,55000,55100,55800,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,56500,57200,57200,57200,57200
23000,23100,23100,25200,26600,27200,27200,27400,27400,27400,27400,27400,29900,29900,29900,30800,31800,33000,37400,37400,37400,37400,37400,37400,37400,37900,37900,37900,37900,37900,39500,41300,41300,42000,42000,42200,42200,42200,42900,44500,44500,44500,45400,45400,45400,45400,45500,45500,45500,45500,45500,45500,45500,45500,46200,46200,47700,47700,47700,48400,48400,48400,49300,49300,49300,49500,49500,50900,50900,50900,50900,50900,51100,51100,52200,52200,52200,52200,52200,52200,52200,52700,52700,52700,52700,52700,52700,52700,52700,53800,53800,53800,53800,53800,54500,54500,54500,54500,54500,54500,54500,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,56600,56600,56600,58900,58900,58900,58900,58900,58900,58900,58900,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,60400,60400
25000,25000,25000,25000,25000,25100,25100,25800,25800,25800,27200,27200,31200,31200,31200,31300,34400,34400,34400,36500,36500,36800,36800,39100,39100,39100,39600,40700,40700,40700,40700,40800,40800,41500,41500,41500,41500,42100,42100,42100,42600,42900,47300,47300,47300,47300,47300,47400,47600,47600,47600,47600,47600,48100,49100,49100,50100,50100,51400,51400,51400,51400,51400,51400,52100,52100,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55800,55800,55800,55800,55800,55800,55800,56400,56400,56400,56400,56400,56400,56400,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56700,56700,56700,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500
