0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
23400,23500,23500,26600,27900,27900,27900,29200,29200,30800,33000,33000,33000,33000,33400,33400,35300,36600,36600,37800,37800,37800,37800,38300,38300,38300,38900,38900,38900,39600,39600,39600,39600,39600,39600,39600,39600,39600,40200,41800,41800,41800,41800,41800,41800,41800,41800,42800,42800,42800,42800,44800,44800,44800,44800,44800,44800,44800,45700,45700,45700,45700,45700,45700,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,48400,48400
21200,21200,24400,24400,26300,26300,28200,28700,29600,32500,32500,32500,32500,33800,34100,34100,34100,34100,34100,35800,35800,35800,38300,39500,39500,39500,39500,39500,39500,39500,39500,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,47000,47000,47000,47000,48900,48900,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,51900,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700
19800,21800,24000,24600,25600,27400,27900,28100,28100,28100,29200,31600,31600,31600,31600,32100,32200,32500,33800,33800,33800,33800,33800,35200,35200,35200,35200,35200,35200,35200,35200,35600,35600,35600,35600,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,38100,38100,39100,40700,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42000,42000,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300
25400,25500,27000,27900,31000,31000,31000,32600,32600,32600,32600,32600,32600,34100,34100,34100,36500,36500,36500,36500,36500,36500,36500,36500,39000,39000,39000,39000,39000,39000,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,40800,41600,41600,41600,41600,42100,46000,46000,46000,46000,46000,46000,46000,46000,47000,47000,47000,47000,47000,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48700,48700,48700,48700,48700,49500,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
21200,22000,22100,25600,25600,25600,26000,26000,29300,29300,29300,29300,33800,33800,33800,33800,33800,33800,33800,35600,35600,35600,36700,36700,38400,38400,38400,38400,38800,38800,42700,42700,44600,44600,44600,46500,46500,46500,46500,46500,46500,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,51000,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200
23600,25000,25700,25700,27900,29700,29700,29700,29700,29700,32000,32000,32000,32000,32000,33700,33800,33800,33800,33800,33800,33800,33800,34400,36000,36000,36500,36500,37500,37500,37500,37900,37900,37900,37900,37900,37900,37900,37900,38600,41100,41100,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,46400,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100
22300,22300,26200,26200,26200,27900,30800,30800,30800,30800,30800,32400,32400,32400,32600,32600,32600,32600,32600,32600,32600,34800,34800,34800,34800,34800,36400,36400,38700,38700,38700,38700,38700,38700,40300,40300,40300,40300,40300,40300,40300,41500,41500,41500,41500,41500,41600,41600,41600,41600,41600,41600,41600,41600,44300,44300,44300,44300,45800,45800,45800,45800,45800,45800,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48800,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300
18100,19100,22200,22200,24800,24800,24800,28400,28400,28400,28400,28400,32200,32200,32600,32600,32600,32600,32600,32600,32800,32800,33900,33900,33900,33900,33900,33900,33900,34400,35500,35500,35500,35500,35500,36300,38200,38200,38200,38200,38800,39000,39000,39000,39000,39200,40100,40100,40100,40100,40100,40100,40100,40300,40300,40300,40300,40300,42100,42100,42100,42100,42100,42100,42100,42100,42100,43700,43700,43700,43700,43700,43700,43700,44100,44100,44100,44100,44100,44100,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,44900,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500
24900,24900,24900,24900,25000,25000,26100,26200,26400,27400,27400,28900,29000,29200,30800,30800,30800,30800,34100,34100,34100,34100,34100,34100,34500,35000,35000,35000,35000,35900,35900,37400,37900,37900,37900,37900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,38900,39500,42900,42900,42900,42900,43100,43100,43100,43100,43100,43100,43100,43900,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46500,46500,46500,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200
23000,24900,24900,25600,30400,30400,30400,30400,31400,31400,31400,31400,31400,32000,32000,33200,33200,33200,33200,33900,33900,33900,33900,33900,35000,35200,35200,35200,35900,35900,35900,35900,35900,35900,36200,36200,36200,36200,36200,36200,36200,40400,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42000,42000,42000,42000,42000,42000,42000,43200,43200,43200,43200,43200,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,44100,44100,44100,44100,44100,44100,44100,44200,44200,44200,44200,44200,44200,44200,44200,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,45400,45400,45700,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
