0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
19600,19600,22700,22700,22700,22700,22700,24600,24600,24600,24600,25000,25000,25700,25700,25700,26000,26900,28500,28500,29800,30900,30900,30900,30900,30900,31300,31300,31800,34000,34000,34000,34100,34200,34200,34800,34800,34800,40300,40300,40300,42200,43500,43500,43500,43500,43500,43500,43500,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,45800,48500,48500,48500,48500,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100
21900,21900,21900,21900,21900,23000,23000,24500,24500,26300,26300,26300,26300,26300,26400,27600,27600,27600,27600,28500,28500,28500,31100,31800,31800,31800,31800,31800,31800,32900,32900,32900,32900,32900,33100,33100,33600,33600,33600,33600,33600,34700,34700,34700,35700,35700,35700,35700,36600,37600,37600,37600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,39600,40000,40000,40000,42500,43000,43000,43000,43000,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46500,46500,46500,46500,46500,46500,46500,46500,46500
16800,19700,19700,20400,20400,23100,23100,23100,23100,24400,25500,26600,26600,26600,26600,26600,26600,27200,27200,27200,27200,27200,27200,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,35400,35400,35400,35400,35400,35400,35400,35400,36700,36700,36700,36700,37100,37100,37100,37100,37100,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39700,39900,39900,41200,41200,41800,41800,41800,41800,41800,41800,41800,42900,42900,42900,42900,43600,43600,44800,44800,44800,45300,45300,45300,45300,45300,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,45600,47200,47200,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,48900,48900,48900,48900,49300,49300
21000,22700,22900,29200,29200,29200,29200,29500,29500,31100,31100,31100,31100,31100,32400,32400,34400,34400,34400,34400,34400,35000,35000,35000,35000,36600,36600,36600,38000,38000,38000,38000,38300,40100,40100,40100,40100,40100,41800,41800,41800,41800,41800,41800,41800,43500,43700,43700,43700,46300,46300,46300,46300,48700,48700,48700,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900
21900,23200,23200,23200,23200,23200,23400,23400,27600,27600,27600,30900,30900,30900,30900,30900,31600,31600,34200,34200,37000,37000,37000,37000,37900,37900,37900,37900,37900,37900,37900,37900,38500,38500,38500,38500,38500,38500,38500,38500,39800,39800,39800,41200,41200,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,42100,44000,44500,44500,44500,44500,44500,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000
23100,23100,23500,26000,26000,26000,26000,26700,26700,26700,26700,27900,27900,28400,28400,28600,29400,29400,30800,30800,30800,32300,32300,32300,32300,32300,32300,32300,32300,32300,32400,32400,32400,34300,35600,35600,35600,35600,36800,36800,36800,36800,36800,36800,36800,36800,36800,36800,38800,38800,38800,40700,41300,41300,41300,41300,41300,41300,41300,42700,42700,43100,45600,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,46800,46800,50000,50000,50000,50000,51300,51300,51300,51300,51300,51300,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,54900,54900,54900,54900,54900,54900,54900,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58700,58700,58700,58700
25800,25800,25800,25800,25800,25800,25800,27400,27900,27900,27900,31100,31100,31600,31600,31600,31600,33100,33100,33100,33100,33100,34000,36700,36700,37200,37200,37200,37200,37200,37200,37900,37900,37900,37900,37900,37900,38900,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39600,39600,39600,39800,39800,39800,39800,39800,39800,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,41700,43400,43400,43400,43400,43400
24700,24700,24700,24700,24700,24700,26600,26600,27700,29100,30700,30700,30700,30700,30700,33300,33500,33500,36800,36800,36800,36800,37000,38300,38300,38300,38300,38300,38300,38300,39400,39400,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41900,41900,44500,44500,44500,44500,45600,45600,45600,46900,46900,47600,47600,47600,47600,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49200,49600,49600,49600,49600,49600,49600
19000,19300,19800,22300,23900,23900,23900,23900,24300,24300,24300,25200,26200,26200,26200,28900,28900,28900,28900,30300,30300,31400,31400,32200,34100,34100,34100,34800,34800,34900,34900,35100,36100,36100,36100,36100,36100,36600,36600,36600,36600,36800,36800,37000,37000,37000,37200,37200,37200,37200,37200,37300,37300,37300,37300,37300,37300,37300,37400,37400,37400,37400,37400,37400,37400,37400,37400,37400,37400,37400,37400,38400,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,38600,42300,42300,42300,42300,42300,42300,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,43200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600,47600
19100,20800,21700,22900,24100,25700,25700,25700,25700,25700,25700,27200,27200,27200,27200,27200,27200,29500,29600,32400,32400,32400,35400,35400,35400,35400,36600,36600,36600,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38800,38800,38800,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41400,41400,41400,41400
