0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
19500,19500,20400,20400,24600,24600,24600,26300,27700,27700,27700,27700,27700,30800,30800,30800,30800,30800,30800,30800,30800,30800,32800,33200,34400,34800,34800,34800,34800,34800,36000,38100,38100,38100,38100,38100,38100,38600,38600,38600,38600,38600,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,41500,41500,41500,41500,41500,42200,42200,42200,42200,42200,42200,42200,42200,42600,42600,42600,42600,42600,42600,42600,42600,42700,42700,43100,43100,43100,43100,43100,43100,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,45000,45000,45000,45600,45600,45600,45600,45600,45600,47000,47000,47000,47000,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,52600,52600,52600,52600,52600,52600,52600,52600
21600,21600,22400,22400,22600,22600,22700,24100,26200,26200,26200,26200,26200,26200,26200,29500,29500,30000,30000,30000,30000,30000,30400,31300,31300,31300,31300,31900,31900,31900,35100,35100,35100,35100,35100,35100,35100,36700,36700,36700,38400,38400,38400,39800,39800,39800,41300,42400,42400,42400,42400,42400,42400,42400,42400,42700,42700,42700,42700,42700,42700,42700,42700,44800,44800,44800,44800,44800,44800,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45300,45500,45500,45500,45500,45700,45700,47500,47500,47500,47500,47500,47500,48100,48100,48100,48100,48100,48100,48100,48500,48500,48500,48500,50400,50400,50400,50400,50400,50400,50400,50700,50700,50700,50700,50700,50900,50900,50900,52000,52000,52000,52000,52000,52000,52000,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300
18100,18100,18600,18600,20400,22300,22300,22300,22300,23900,24100,24100,24300,25500,25800,25900,27800,27800,27800,27800,29300,29300,29300,29300,30700,30700,30700,30700,32000,32000,32500,32500,32500,32500,32500,32500,32500,34600,34600,34600,34600,35300,35300,35300,35300,35300,35300,36400,38900,38900,38900,38900,38900,38900,38900,39000,40400,40400,40400,40400,41100,41100,41100,41200,41200,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,44700,44700,44700,44700,44700,44700,44700,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100
18100,21300,21300,21300,21300,21300,21700,24900,24900,28900,28900,28900,28900,29400,29400,29400,31000,31000,31000,32100,32100,32100,32100,33000,35100,35100,35100,35100,35300,35300,35700,36500,36500,36500,38000,38000,38000,38300,38300,38300,38300,38300,39500,39500,39500,41100,41100,41100,41100,41300,41300,41300,42300,42300,42300,42300,42400,42400,42400,45200,45200,45200,45200,45200,46700,46700,46700,46700,46700,46700,47000,47000,47000,47000,47000,49600,49600,49600,49600,49600,49600,50100,50100,50100,50100,50100,50100,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,52800,52800,52800,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,53200,53700,54600,54600,54600,54600,54600,56200,56200,56200,56200,56200,56200,56200,56200,56200
19900,19900,19900,20000,23600,26900,26900,26900,26900,26900,26900,27700,27700,29900,29900,29900,31700,31700,31700,31700,31700,31700,31700,31700,33200,33200,33300,33300,33300,33300,33300,37100,37100,37100,37100,37100,37100,38100,38100,38900,38900,40100,42800,42800,42800,42800,42800,42800,42800,42800,43400,43400,43400,43400,43400,43400,43400,43400,44000,44000,44000,44000,44000,44000,44200,44200,44200,44200,44200,44200,44200,44200,46000,46000,46000,46000,46000,46900,46900,47500,47500,48200,49600,49600,50000,54000,54000,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55800,55800,55800,55800,55800,55800,55800,56200,56200,56200,56200,56200,56200,56600,56600,56600,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57600
22500,22500,22600,22600,24900,24900,24900,24900,24900,24900,26100,26100,26100,26100,29200,29200,29200,30500,30500,30500,30500,30500,30500,30500,30500,30600,31400,31400,31400,31400,32200,33000,33000,33000,33000,33000,33100,36300,36300,36300,36300,36300,36400,36400,36400,36500,36500,36500,36500,36500,37000,37900,37900,37900,39900,39900,39900,39900,39900,39900,39900,42200,42200,42200,42200,42200,42200,42200,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,44400,44400,45500,45500,45500,45500,45500,45500,47100,47100,47100,47100,47100,47100,47100,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48500,48500,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49200,49600,49600,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700
21800,21800,21800,22000,23200,23200,23500,23500,24700,24700,24700,25300,25300,27600,27600,27600,29300,29300,30900,30900,31400,31400,32800,32800,32800,35600,35600,36800,36800,36800,38200,38200,38200,38200,39100,39100,39100,39100,39100,39100,39100,39100,40900,40900,40900,40900,40900,41800,41800,41800,41800,43000,43000,43000,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44800,44800,44800,44800,44800,44800,46600,46600,46600,46600,46600,46600,46600,46700,46800,47800,47800,47800,48700,48700,48700,48700,48700,48700,48700,50000,50000,50000,50000,50000,50000,50000,50000,52000,52000,52000,52000,52000,52500,52500,52500,52500,52500,52500,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200
22400,22400,22400,22400,24200,24200,24200,24200,25100,25100,25100,27800,27800,27800,27800,30600,30600,30600,30600,30600,30600,30600,32300,32300,32400,32400,32400,36400,36400,36400,37100,37100,37100,37100,37600,37600,37600,38700,38700,39600,39600,39600,40000,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,47000,47000,47000,47000,47000,47000,47000,47500,47500,47500,47500,51100,51100,51100,51100,51100,51500,51500,51500,51500,51500,51500,51500,51500,51500,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,52200,52200,52200,52200,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53400,53400,53400,53400,53400,53400,53400,53400,53400,53400,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300
19000,19000,19300,19300,20900,21000,22500,22500,22600,26000,26000,26000,26300,28900,28900,29700,29700,30700,30700,30700,30700,30700,30700,31300,31300,31300,36300,36300,36300,36300,36300,36300,36300,36300,38400,38400,38400,38400,38400,38400,38400,38900,38900,38900,40900,40900,40900,40900,40900,40900,40900,40900,40900,40900,43200,43200,43200,43200,43200,43200,45200,45200,45200,45200,45500,45500,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,45900,46100,46100,46100,46100,46100,46100,46100,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,49600,49600,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,50400,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,53500
23600,23600,23600,23600,25100,26300,26300,27700,27700,27700,27700,27700,28500,29800,31100,33600,33600,33600,33600,34200,35400,35400,35400,35400,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,38600,38600,38600,38600,38600,39900,39900,39900,39900,39900,40500,40700,40700,40700,41400,42700,42700,42700,42700,42700,42700,42700,42800,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45200,45500,45500,45500,45500,45500,45500,45500,45500,46200,46200,46200,46200,46200,46200,47200,47200,47200,47200,49100,49100,49100,49100,49100,49100,49100,49100,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,54200,54200,54200,54200,54200,54200,54200,54700,54700,54700,54700,54700,54700,54900,54900,54900,54900,54900
